cql,10,1,0,0.2639315330628005
cql,10,1,1,0.7043856998736517
cql,10,1,2,0.25942798641531617
cql,10,1,3,1.3088412189028595
cql,10,1,4,0.004576937422152483
cql,10,1,5,0.6212009425677572
cql,10,1,6,0.2226065221504694
cql,10,1,7,0.23078663473693162
cql,10,1,8,0.2545110352321629
cql,10,1,9,0.760775269924566
cql,10,1,10,0.2555426123786919
cql,10,1,11,0.21223980776047924
cql,10,1,12,0.20561594995352195
cql,10,1,13,0.1960324115819123
cql,10,1,14,1.5163396055999723
cql,10,1,15,0.1990102630652988
cql,10,1,16,0.2952875367538059
cql,10,1,17,0.2737141844046196
cql,10,1,18,0.5792827682059523
cql,10,1,19,1.160398499000034
cql,10,1,20,0.24039713698337017
cql,10,1,21,1.326546929510502
cql,10,1,22,0.19879415953966273
cql,10,1,23,0.5539554970078093
cql,10,1,24,0.2804137727642715
cql,10,1,25,0.2702635416447059
cql,10,1,26,0.24730823900635635
cql,10,1,27,0.7042162623223858
cql,10,1,28,0.8180238826680606
cql,10,1,29,0.2572271652572873
cql,10,1,30,0.2635561493852574
cql,10,1,31,1.2813676998565073
cql,10,1,32,1.2734351877468892
cql,10,1,33,0.20314731783434503
cql,10,1,34,1.2255290830997838
cql,10,1,35,0.261354277972238
cql,10,1,36,0.7021591498145421
cql,10,1,37,1.3424361963012315
cql,10,1,38,0.5445359500008289
cql,10,1,39,0.20392141846041234
cql,10,1,40,0.25624974675168843
cql,10,1,41,0.24967775160232186
cql,10,1,42,0.683008762672281
cql,10,1,43,0.2170521086518491
cql,10,1,44,0.7098077020689288
cql,10,1,45,1.287099364066144
cql,10,1,46,0.047560206618848966
cql,10,1,47,0.23747121850229114
cql,10,1,48,0.21463566786770372
cql,10,1,49,0.9057520053780141
cql,10,1,50,0.8740023876424088
cql,10,1,51,0.9597266669270157
cql,10,1,52,1.3340263688952243
cql,10,1,53,0.11263072107111505
cql,10,1,54,0.23810137712290746
cql,10,1,55,0.2963610006961641
cql,10,1,56,0.2645784377611644
cql,10,1,57,0.7255853480953594
cql,10,1,58,0.19704727424282176
cql,10,1,59,0.12577249771499766
cql,10,1,60,1.2880959024685543
cql,10,1,61,0.27972762160951525
cql,10,1,62,0.03980213433667679
cql,10,1,63,0.5924539564459499
cql,10,1,64,1.272277990944013
cql,10,1,65,0.2635755837456628
cql,10,1,66,0.6890648325962054
cql,10,1,67,0.21640378475455968
cql,10,1,68,0.20543554574667766
cql,10,1,69,0.27339341996837163
cql,10,1,70,0.27639722393617916
cql,10,1,71,0.2963693549176991
cql,10,1,72,0.6328831730923952
cql,10,1,73,0.8013899250866574
cql,10,1,74,0.20104978420171626
cql,10,1,75,0.7102009646879948
cql,10,1,76,0.8929873369539667
cql,10,1,77,0.2138974377909122
cql,10,1,78,0.29751118541745036
cql,10,1,79,0.2115712623425896
cql,10,1,80,1.362807350778347
cql,10,1,81,1.3875139145022644
cql,10,1,82,0.778166774136773
cql,10,1,83,0.18204078329345386
cql,10,1,84,1.531762642387421
cql,10,1,85,0.25024044057057004
cql,10,1,86,1.3322814975827688
cql,10,1,87,0.27340516166925255
cql,10,1,88,1.4008698356654357
cql,10,1,89,1.4843530342472055
cql,10,1,90,0.7884652907238134
cql,10,1,91,0.09555601068406361
cql,10,1,92,0.23202160016813345
cql,10,1,93,0.5482246247350586
cql,10,1,94,0.2441689765804238
cql,10,1,95,0.19785404468287027
cql,10,1,96,0.19477220365060255
cql,10,1,97,0.2441877436453428
cql,10,1,98,0.22686208492405058
cql,10,1,99,0.5912661069003313
cql,10,2,0,1.4045516615101992
cql,10,2,1,1.38948260859567
cql,10,2,2,1.3065912659019308
cql,10,2,3,0.9646364833833863
cql,10,2,4,1.1684300180346145
cql,10,2,5,1.3481811312517866
cql,10,2,6,1.3418894958197498
cql,10,2,7,1.7070399859861816
cql,10,2,8,1.4124768697263637
cql,10,2,9,1.1523193564581602
cql,10,2,10,1.3892859119975043
cql,10,2,11,1.3592933645166303
cql,10,2,12,2.2890511180536386
cql,10,2,13,1.240877613246382
cql,10,2,14,2.0504697700038967
cql,10,2,15,1.3861592728022556
cql,10,2,16,1.1473308207855872
cql,10,2,17,1.1479594007720912
cql,10,2,18,1.3770133540789038
cql,10,2,19,1.1935421092168692
cql,10,2,20,1.3710375623623712
cql,10,2,21,1.2622551932255366
cql,10,2,22,1.1942065843739451
cql,10,2,23,1.5235035612931096
cql,10,2,24,1.4052340447321168
cql,10,2,25,1.329595436363392
cql,10,2,26,0.6440107880225545
cql,10,2,27,1.3561691027336247
cql,10,2,28,1.3661966914873238
cql,10,2,29,1.7408250461942432
cql,10,2,30,1.3644709184085473
cql,10,2,31,1.7350489284717003
cql,10,2,32,1.4123295592324006
cql,10,2,33,0.9839715213359366
cql,10,2,34,1.9201078654137822
cql,10,2,35,0.9384347032321072
cql,10,2,36,0.8544988140464538
cql,10,2,37,0.7450181024522555
cql,10,2,38,1.8787773174897904
cql,10,2,39,1.2986516489534932
cql,10,2,40,1.3997483446798462
cql,10,2,41,1.3593565725912313
cql,10,2,42,0.6408915855611621
cql,10,2,43,1.2425366783348775
cql,10,2,44,1.5184867464471168
cql,10,2,45,1.4045660736159302
cql,10,2,46,1.2148185913660239
cql,10,2,47,1.250570614702041
cql,10,2,48,1.341321946378808
cql,10,2,49,1.3911338636815245
cql,10,2,50,1.1096782848574156
cql,10,2,51,1.1418351421716304
cql,10,2,52,0.7103884324762761
cql,10,2,53,1.3181721558830235
cql,10,2,54,1.2178926778250618
cql,10,2,55,1.9482381468561405
cql,10,2,56,1.39232508339175
cql,10,2,57,1.161265520554636
cql,10,2,58,1.320323748528546
cql,10,2,59,1.3314789819758914
cql,10,2,60,0.6469814638454388
cql,10,2,61,0.7105258364604587
cql,10,2,62,0.7385469569936101
cql,10,2,63,1.6754186187015314
cql,10,2,64,1.761140596762373
cql,10,2,65,1.364605940391586
cql,10,2,66,1.0533020174128076
cql,10,2,67,1.3340682038556375
cql,10,2,68,1.118338481646826
cql,10,2,69,1.382761771124681
cql,10,2,70,1.3995570362586722
cql,10,2,71,2.2385433522430738
cql,10,2,72,1.8630720190037948
cql,10,2,73,1.268392756519665
cql,10,2,74,1.3040135970718163
cql,10,2,75,1.33147197370264
cql,10,2,76,1.2050835051847706
cql,10,2,77,1.3377713452055495
cql,10,2,78,1.3243628279844657
cql,10,2,79,2.318585130488973
cql,10,2,80,1.7970506085082434
cql,10,2,81,0.7854675096154109
cql,10,2,82,0.6352668281414546
cql,10,2,83,1.3919285228096774
cql,10,2,84,1.352063566736418
cql,10,2,85,1.0699622341916735
cql,10,2,86,1.4048141045125861
cql,10,2,87,1.4164614758686387
cql,10,2,88,1.393509102901711
cql,10,2,89,1.378407715256861
cql,10,2,90,1.168746890321656
cql,10,2,91,2.2774961747925033
cql,10,2,92,0.6419748854135872
cql,10,2,93,1.7252497206669064
cql,10,2,94,1.3215584218307335
cql,10,2,95,1.2245710298217611
cql,10,2,96,1.3955461504800342
cql,10,2,97,1.3959365596767777
cql,10,2,98,1.3894026584437666
cql,10,2,99,1.360905605938675
cql,10,3,0,2.8448550780859234
cql,10,3,1,2.771510397718507
cql,10,3,2,2.808536084116974
cql,10,3,3,1.47114645768848
cql,10,3,4,1.39494314724955
cql,10,3,5,2.79764472733497
cql,10,3,6,1.3834983500781775
cql,10,3,7,2.82273826214956
cql,10,3,8,2.6520890549966296
cql,10,3,9,3.3621800896668086
cql,10,3,10,2.8040100045836303
cql,10,3,11,2.7807129763603573
cql,10,3,12,1.26864050804007
cql,10,3,13,2.6254104299872356
cql,10,3,14,0.912794223796892
cql,10,3,15,2.547672189311135
cql,10,3,16,2.795832104094532
cql,10,3,17,2.326028985044876
cql,10,3,18,3.3019445664561857
cql,10,3,19,3.2814944620765107
cql,10,3,20,2.8341710363989225
cql,10,3,21,0.8317748805742742
cql,10,3,22,0.8311360172351518
cql,10,3,23,1.3708269938517876
cql,10,3,24,2.767257474970725
cql,10,3,25,1.5271835499452582
cql,10,3,26,2.452760322421896
cql,10,3,27,1.2828135512754795
cql,10,3,28,2.539312494741245
cql,10,3,29,2.5900825788425514
cql,10,3,30,0.8315284304069976
cql,10,3,31,2.8080910988664085
cql,10,3,32,2.8264290597187767
cql,10,3,33,2.819714237058329
cql,10,3,34,2.620237726563568
cql,10,3,35,2.7613897880405105
cql,10,3,36,1.5488700270703122
cql,10,3,37,2.1449277203618164
cql,10,3,38,1.1962535740329443
cql,10,3,39,2.624884322223796
cql,10,3,40,2.565974332152253
cql,10,3,41,1.7101797733523796
cql,10,3,42,2.8147248045695603
cql,10,3,43,2.7608137242401583
cql,10,3,44,2.790906850691086
cql,10,3,45,2.82828055727074
cql,10,3,46,2.832913149407756
cql,10,3,47,2.196965985518922
cql,10,3,48,2.823046254563292
cql,10,3,49,1.4763993249790737
cql,10,3,50,2.826388324569364
cql,10,3,51,3.346973402272998
cql,10,3,52,1.0568341952098654
cql,10,3,53,0.9913293228442495
cql,10,3,54,2.519039679176048
cql,10,3,55,0.9985822927784387
cql,10,3,56,2.810464806519512
cql,10,3,57,2.819198134706772
cql,10,3,58,2.59404272608612
cql,10,3,59,2.8256245481766697
cql,10,3,60,2.5566972496283302
cql,10,3,61,2.8185106398214606
cql,10,3,62,1.1718067407357013
cql,10,3,63,2.841572712455142
cql,10,3,64,2.4289065285867064
cql,10,3,65,1.1634296651479392
cql,10,3,66,1.224545273774278
cql,10,3,67,0.8294099987937447
cql,10,3,68,2.6209502059480396
cql,10,3,69,2.798808880369492
cql,10,3,70,0.8659352224650698
cql,10,3,71,1.1250186318902813
cql,10,3,72,2.8316471389297755
cql,10,3,73,2.822590432079104
cql,10,3,74,1.3057424037703758
cql,10,3,75,0.8335266378262025
cql,10,3,76,2.606854813431087
cql,10,3,77,2.8324846249766713
cql,10,3,78,0.8315887146605307
cql,10,3,79,2.8112526416480357
cql,10,3,80,2.3808239173462757
cql,10,3,81,1.1713618220245108
cql,10,3,82,1.441902761845955
cql,10,3,83,1.7389090280718458
cql,10,3,84,3.2986489917216044
cql,10,3,85,2.8410768871055927
cql,10,3,86,2.8009266428074824
cql,10,3,87,2.8035693978890777
cql,10,3,88,2.2113897304112093
cql,10,3,89,2.822314095149527
cql,10,3,90,3.088783992524343
cql,10,3,91,2.823002553973768
cql,10,3,92,2.1471537070526496
cql,10,3,93,2.779578400446127
cql,10,3,94,0.9129772622639099
